id,month,day,sp,fpn,ifpn,windfpn,temperature,dayaheadwind,dayaheadsolar,intradaysolar,daydemand,rsd(t-2),niv(t-2),indexprice,imbalanceprice
18010646,1,6,46,32805,3463,3851,6.1,7525,0,,32245,35946,181.3024,44.5,64.14291
18010647,1,6,47,31246,3154,3642,6.1,7209,0,,30602,34404,252.924,54.09,61.75
18010648,1,6,48,31130,3141,3614,6.1,7209,0,,29684,32878,331.2248,49.46,60.75
18010701,1,7,1,30964,3248,3416,6.1,6630,0,,29392,31706,260.2154,47.8,38.7
18010702,1,7,2,31030,3363,3419,6.1,6630,0,,29400,30018,31.9068,47.34,38.64165
18010703,1,7,3,31024,3406,3381,6.1,6570,0,,29969,29637,-278.6954,44.63,38.7
18010704,1,7,4,30567,3407,3287,6.1,6570,0,,29751,29116,-344.7621,43.43,38.13424
18010705,1,7,5,30118,3407,3225,6.1,6477,0,,29240,29537,-152.3594,42.68,34
18010706,1,7,6,29788,3407,3256,6.1,6477,0,,28963,29922,-84.0583,42.11,60.72022
18010707,1,7,7,29722,3407,3214,6.1,6391,0,,28390,29230,-78.4584,42.65,57.24
18010708,1,7,8,28734,3407,3172,6.1,6391,0,,27796,28985,188.6373,42.09,57.24
18010709,1,7,9,28753,3407,3205,6.1,6317,0,,27603,28815,97.1889,42.17,59.5469
18010710,1,7,10,28284,3407,3222,6.1,6317,0,,27454,28387,133.4117,42.57,57.24
18010711,1,7,11,28786,3407,3153,6.1,6234,0,,27533,27957,185.1987,43.17,34.1
18010712,1,7,12,29662,3356,3202,6.1,6234,0,,27723,27626,52.5591,41.68,27
18010713,1,7,13,29887,3471,3180,6.1,6180,0,,28546,27304,-140.9508,42.75,37.5
18010714,1,7,14,30614,3498,3429,6.1,6180,0,,29016,27351,-331.272,42.86,37.6
18010715,1,7,15,31238,3469,3194,6.1,6149,1,,30136,27712,-350.5832,42.77,38.6
18010716,1,7,16,31235,3420,3248,6.1,6149,1,,30358,28430,-260.3632,42.79,38.21634
18010717,1,7,17,31985,3366,3276,6.1,6139,137,,30822,29024,-158.6129,41.92,36.08763
18010718,1,7,18,33720,3304,3238,6.1,6139,273,,32600,29768,-206.9287,42.84,37
18010719,1,7,19,35589,3482,3215,6.1,6118,666,,34286,29532,-186.9464,45.28,38.30847
18010720,1,7,20,35829,3262,3237,6.1,6118,1058,,35366,30716,-141.5223,47.99,38.7
18010721,1,7,21,36883,3085,3206,6.1,6076,1520,,36300,32143,-224.4373,49.29,66.17823
18010722,1,7,22,37233,2920,3160,6.1,6076,1982,,36944,33557,-136.3567,48.85,66.45
18010723,1,7,23,37162,2836,3121,6.1,6012,2297,,37400,34254,45.0246,52.73,66.45
18010724,1,7,24,38132,2655,3129,6.1,6012,2612,,37899,34904,95.3779,55.2,39.52185
18010725,1,7,25,38630,2679,3086,6.1,5970,2692,,36322,35023,124.1096,50.92,38.76535
18010726,1,7,26,38861,2686,3076,6.1,5970,2772,,35411,35255,-181.541,48.12,38.35397
18010727,1,7,27,37903,2642,3001,6.1,5976,2600,,35959,35593,-498.6265,45.91,38.86963
18010728,1,7,28,37679,2666,2955,6.1,5976,2428,,36185,35724,-850.7651,45.79,39.01
18010729,1,7,29,38745,2717,3165,6.1,6017,2038,,36497,35635,-589.8037,46.17,39.2
18010730,1,7,30,39081,2716,2935,6.1,6017,1647,,36949,35896,-379.0172,46.57,39.61
18010731,1,7,31,39995,2799,3012,6.1,6096,1138,,37922,35994,-309.5489,51.59,40.56452
18010732,1,7,32,43079,2897,3070,6.1,6096,628,,39304,36684,-179.8239,49.96,40.40402
18010733,1,7,33,44516,2887,3188,6.1,6281,341,,41691,37831,-72.7138,53.29,42.24121
18010734,1,7,34,45385,2824,3299,6.1,6281,54,,44738,38991,-259.1724,73.42,104.63
18010735,1,7,35,46058,2611,3403,6.1,6481,27,,46190,40664,-162.2799,82.96,104.63
18010736,1,7,36,46025,2483,3513,6.1,6481,0,,46202,43410,468.5247,80.55,104.63
18010737,1,7,37,45817,2488,3640,6.1,6713,0,,45734,45650,578.5313,75.74,103.35586
18010738,1,7,38,45400,2579,3900,6.1,6713,0,,44513,46223,599.6063,62.59,47.5
18010739,1,7,39,44072,2509,4119,6.1,6848,0,,43358,46052,249.9286,49.87,70
18010740,1,7,40,42055,2616,4255,6.1,6848,0,,42089,45054,-33.2218,50.26,70
18010741,1,7,41,41002,2657,4256,6.1,6972,0,,41061,44024,108.3855,57.3,89
18010742,1,7,42,39605,2682,4335,6.1,6972,0,,39419,42847,202.3132,54.19,65
18010743,1,7,43,37582,2819,4240,6.1,7135,0,,37942,41636,447.9925,50.55,65
18010744,1,7,44,35399,2964,4246,6.1,7135,0,,35811,40138,181.1285,47.84,62
18010745,1,7,45,34372,3211,4331,6.1,7246,0,,34024,38401,245.854,47.02,38.77672
18010746,1,7,46,33774,3484,4402,6.1,7246,0,,32192,36680,40.7104,45.58,37.57778
18010747,1,7,47,30597,3591,4501,6.1,7457,0,,30457,34668,-174.0084,44.53,38.6
18010748,1,7,48,30789,3760,4634,6.1,7457,0,,29647,32566,-597.4722,44.43,39.8
18010801,1,1,1,30726,3496,4609,6.1,8054,0,,30113,30601,-357.2961,44.12,65
18010802,1,1,2,30712,3497,4699,6.1,8054,0,,30146,29153,-91.0527,44.88,64.84078
18010803,1,1,3,31271,3497,4700,6.1,8225,0,,30544,29201,154.2946,47.13,60.85
18010804,1,1,4,30427,3498,4588,6.1,8225,0,,30054,29768,169.8748,44.81,38.70528
18010805,1,1,5,30514,3498,4663,6.1,8433,0,,29723,29907,125.5876,43.42,38.62
18010806,1,1,6,30571,3498,4777,6.1,8433,0,,29571,30047,-162.7707,42.81,38.44607
18010807,1,1,7,30010,3498,4791,6.1,8608,0,,29236,29441,-265.0283,41.37,38.34513
18010808,1,1,8,29827,3498,4775,6.1,8608,0,,29024,29162,-410.1685,40.84,39
18010809,1,1,9,29919,3498,4915,6.1,8803,0,,28864,28971,-390.6923,40.01,38.68621
18010810,1,1,10,30118,3498,4945,6.1,8803,0,,28823,28661,-197.8076,40.07,38.11817
18010811,1,1,11,31198,3484,5032,6.1,8941,0,,29388,28669,-216.732,38.03,36.00789
18010812,1,1,12,32942,3351,5085,6.1,8941,0,,30213,28614,-282.5862,39.33,36.01
18010813,1,1,13,35954,3710,5250,6.1,9105,0,,32920,28690,-245.9001,44.18,67
18010814,1,1,14,39463,3568,5235,6.1,9105,0,,35717,29411,-367.4639,44.16,68.50095
18010815,1,1,15,43533,3254,5375,6.1,9343,1,,39872,30935,129.6357,49.06,67.35498
18010816,1,1,16,46042,3103,5355,6.1,9343,1,,42101,34271,268.1054,55.14,92.30581
18010817,1,1,17,46606,3033,5421,6.1,9599,83,,43271,37493,50.7863,52.3,44.2994
18010818,1,1,18,46968,3011,5476,6.1,9599,165,,43055,41490,57.6914,51.43,43
18010819,1,1,19,47569,2630,5439,6.1,9854,393,,44098,42890,109.4331,59.78,98.73939
18010820,1,1,20,47556,2618,5533,6.1,9854,620,,44791,43421,86.1639,60.63,104.90463
18010821,1,1,21,47464,2648,5555,6.1,10025,867,,44943,44059,418.6173,62.02,75
18010822,1,1,22,47362,2616,5487,6.1,10025,1113,,45032,44715,624.5553,64.44,75
18010823,1,1,23,47325,2761,5350,6.1,10161,1251,,45238,44749,525.8861,57.45,72.49953
18010824,1,1,24,47492,2782,5370,6.1,10161,1389,,45366,44790,503.4923,54.87,75
18010825,1,1,25,47409,2771,5370,6.1,10326,1393,,45630,45360,300.5863,54.52,99.94176
18010826,1,1,26,47233,2663,5354,6.1,10326,1396,,45800,45683,257.1744,55.01,105
18010827,1,1,27,46711,2664,5301,6.1,10588,1279,,45880,45899,405.1582,57.66,121.36641
18010828,1,1,28,46707,2860,5241,6.1,10588,1161,,45582,46098,554.4401,59.28,158
18010829,1,1,29,46873,2904,5308,6.1,10918,961,,45409,45945,1001.5698,59.13,158
18010830,1,1,30,47762,2855,5355,6.1,10918,761,,45231,45822,1056.7619,62.63,125.8121
18010831,1,1,31,48632,2378,5176,6.1,11163,524,,45029,45627,978.8259,67.49,83.33496
18010832,1,1,32,49820,2317,5185,6.1,11163,287,,45782,45745,456.833,66.52,76.27034
18010833,1,1,33,50883,2223,5243,6.1,11283,157,,46891,45566,63.3342,71.73,46.19418
18010834,1,1,34,51530,2003,5311,6.1,11283,27,,48467,46531,93.5412,82.27,39.24229
18010835,1,1,35,51685,2256,5470,6.1,11276,14,,49235,47488,-19.0383,74.88,40.02347
18010836,1,1,36,51542,2133,5611,6.1,11276,0,,49138,48290,-389.3604,67.24,39.3829
18010837,1,1,37,51296,2095,5704,6.1,11300,0,,48987,48962,-822.0405,65.97,39.72068
18010838,1,1,38,49025,2132,5673,6.1,11300,0,,48769,48990,-1132.4706,63.27,41.88656
18010839,1,1,39,47623,2359,5690,6.1,11203,0,,47947,48393,-1119.0629,56.22,93.21041
18010840,1,1,40,46450,2639,5594,6.1,11203,0,,46406,48329,-441.4605,56.94,70.21606
18010841,1,1,41,45603,2942,5483,6.1,11004,0,,44788,47820,199.0786,55.89,65
18010842,1,1,42,43894,3067,5348,6.1,11004,0,,43231,47324,287.9813,53.14,42.5117
18010843,1,1,43,40768,3176,5363,6.1,10773,0,,41064,45818,119.4279,54.47,42.51331
18010844,1,1,44,38895,3330,5382,6.1,10773,0,,38624,43783,-232.9798,51.11,40.79321
18010845,1,1,45,36577,3526,5303,6.1,10640,0,,36573,42107,-46.293,47.2,40.36408
18010846,1,1,46,35629,3608,5206,6.1,10640,0,,34310,39647,-116.9476,46.1,37.21526
18010847,1,1,47,33837,3656,5173,6.1,10372,0,,32504,37169,-37.7898,43.5,31
18010848,1,1,48,33366,3667,4983,6.1,10372,0,,31963,34921,-168.1791,42.43,33.67887
18010901,1,2,1,32842,3643,5012,6.1,8682,0,,30492,32805,-349.9114,42.6,51.73369
18010902,1,2,2,32706,3643,4868,6.1,8682,0,,31035,31681,-152.5209,43.51,59.38299
18010903,1,2,3,32613,3643,4762,6.1,8522,0,,31039,31242,27.5271,44.42,57.24
18010904,1,2,4,32557,3643,4642,6.1,8522,0,,30651,31461,242.9868,43.79,57.24
18010905,1,2,5,31571,3493,4500,6.1,8358,0,,30328,31983,107.4085,43.2,57.24
18010906,1,2,6,31221,3493,4472,6.1,8358,0,,30289,31456,9.9424,43.51,57.24
18010907,1,2,7,31168,3493,4366,6.1,8207,0,,30300,31128,17.8101,43.94,57.24
18010908,1,2,8,30695,3493,4250,6.1,8207,0,,30196,30713,163.5472,45.41,57.1
18010909,1,2,9,31045,3493,4168,6.1,7948,0,,30046,30718,211.4099,43.96,57.1
18010910,1,2,10,31176,3493,4106,6.1,7948,0,,29920,30565,300.844,45.82,56.99
18010911,1,2,11,31837,3493,4059,6.1,7697,0,,30324,30245,265.5616,47.14,52.5
18010912,1,2,12,33115,3472,4001,6.1,7697,0,,31052,30153,136.2345,47.83,30.6584
18010913,1,2,13,36270,3666,3944,6.1,7441,0,,33379,30392,-3.8772,50.7,37.5
18010914,1,2,14,41883,3669,4312,6.1,7441,0,,36933,31168,-152.0643,43.94,35.72183
18010915,1,2,15,44175,2809,3976,6.1,7255,0,,40815,31749,-174.3883,48.63,40.9232
18010916,1,2,16,45445,2811,3977,6.1,7255,0,,42843,34890,-315.9382,49.49,40.16801
18010917,1,2,17,46046,3062,3863,6.1,7118,37,,43857,38451,-13.8114,48.07,40.75
18010918,1,2,18,46433,3010,3803,6.1,7118,74,,43900,41945,-30.5783,48,40.78569
18010919,1,2,19,47559,2815,3956,6.1,6938,175,,44985,43535,-14.2942,55.06,74.77863
18010920,1,2,20,47780,2926,3942,6.1,6938,275,,45231,44180,-48.6078,55.3,75
18010921,1,2,21,47502,2883,4005,6.1,6783,399,,45500,44512,177.6012,55.89,75
18010922,1,2,22,48011,2815,3969,6.1,6783,523,,45575,45255,217.5959,55.28,75
18010923,1,2,23,48083,2776,3966,6.1,6668,612,,45601,45394,149.0287,56.08,90.52482
18010924,1,2,24,48296,2719,3951,6.1,6668,701,,45733,45742,175.8905,55.74,91.24547
18010925,1,2,25,48111,2675,3877,6.1,6592,722,,46100,45906,178.1894,56.37,92
18010926,1,2,26,48259,2533,3776,6.1,6592,743,,45872,46065,233.5789,56.91,90.62215
18010927,1,2,27,48577,2488,3880,6.1,6604,693,,45897,46066,318.6554,57.37,85
18010928,1,2,28,48524,2360,3954,6.1,6604,643,,46028,46119,342.1582,58.72,75
18010929,1,2,29,48250,2122,3906,6.1,6620,541,,46251,45904,248.6043,59.78,75
18010930,1,2,30,48798,1879,3887,6.1,6620,439,,46267,45877,75.7667,58.95,41.55
18010931,1,2,31,48283,2265,3879,6.1,6631,308,,46237,45591,79.4127,61.23,41.40824
18010932,1,2,32,49529,2260,4209,6.1,6631,177,,47001,45850,-251.9182,65.47,41.55
18010933,1,2,33,49678,2160,4137,6.1,6792,98,,48445,46017,-292.5492,66.59,41.55
18010934,1,2,34,50331,2122,4286,6.1,6792,19,,49136,46121,-108.1066,69,41.55
18010935,1,2,35,50589,2172,4336,6.1,6910,10,,49306,47047,-236.9354,63.67,41.55
18010936,1,2,36,50766,2033,4289,6.1,6910,0,,49189,47382,-391.6939,61.93,41.56
18010937,1,2,37,49188,2021,4276,6.1,7002,0,,48948,48279,-432.349,62.85,74.1
18010938,1,2,38,49445,2021,4280,6.1,7002,0,,48688,48465,-403.8615,62.59,70
18010939,1,2,39,48378,2023,4285,6.1,6977,0,,48338,48030,5.3942,57.07,70
18010940,1,2,40,46596,2048,4296,6.1,6977,0,,47077,47962,125.5606,55.5,69.01605
18010941,1,2,41,45763,2117,4440,6.1,6863,0,,45371,47276,50.1392,53.55,64.45
18010942,1,2,42,43190,2254,4470,6.1,6863,0,,43547,47327,358.386,51.47,63.95
18010943,1,2,43,41300,2296,4361,6.1,6742,0,,41406,45958,346.7483,53.11,64.45
18010944,1,2,44,39540,2356,4273,6.1,6742,0,,38686,44337,107.2286,47.77,41.56
18010945,1,2,45,37233,2434,4167,6.1,6713,0,,36365,42237,349.1032,45.19,40.83038
18010946,1,2,46,35295,2577,4205,6.1,6713,0,,34366,40002,-98.9156,44.74,41.24496
18010947,1,2,47,33446,2808,4114,6.1,6687,0,,32846,37546,-178.1762,43.96,39
18010948,1,2,48,33514,2946,4168,6.1,6687,0,,32057,35164,-77.3783,44.79,39
18011001,1,3,1,33849,3138,4080,6.1,6336,0,,31881,33096,-53.5932,44.61,37.52468
18011002,1,3,2,33429,3306,4015,6.1,6336,0,,32262,32169,-63.9966,45.47,40.77194
18011003,1,3,3,32949,3411,3955,6.1,6098,0,,32125,31750,-282.9062,45.04,38.5396
18011004,1,3,4,32770,3418,3994,6.1,6098,0,,31619,31754,-122.6379,44.22,57
18011005,1,3,5,32604,3483,3797,6.1,5848,0,,31178,32158,-21.4687,44.53,57.32162
18011006,1,3,6,32840,3447,3636,6.1,5848,0,,31109,31553,32.8043,44.36,57
18011007,1,3,7,32342,3412,3338,6.1,5711,0,,30698,31225,108.4966,43.06,37.25
18011008,1,3,8,32291,3486,3115,6.1,5711,0,,30307,31029,25.3334,42.2,37.877
18011009,1,3,9,31255,3480,3034,6.1,5415,0,,30203,30917,-147.8442,42,56.45
18011010,1,3,10,31684,3482,2874,6.1,5415,0,,30148,30355,-63.7809,44.19,56.5
18011011,1,3,11,32530,3398,2611,6.1,4942,0,,30298,30082,90.8772,43.97,56.49257
18011012,1,3,12,34082,3245,2253,6.1,4942,0,,31088,29948,296.7147,44.75,55.05288
18011013,1,3,13,35642,3229,2081,6.1,4506,0,,33056,30254,292.7212,49.13,56.21064
18011014,1,3,14,40624,3103,1871,6.1,4506,0,,36250,30930,29.3472,47.28,55.78446
18011015,1,3,15,44630,2800,1719,6.1,4186,1,,40573,32188,81.8564,51.35,58.62832
18011016,1,3,16,45757,2572,1605,6.1,4186,1,,43185,34939,41.8336,57.02,62.90208
18011017,1,3,17,46100,2496,1467,6.1,3832,102,,44005,38522,40.8386,61.73,63.40098
18011018,1,3,18,46686,2525,1353,6.1,3832,203,,43836,42653,247.7792,55.47,41.55713
18011019,1,3,19,46980,2498,1191,6.1,3463,494,,44629,43789,236.6449,54.14,41.26995
18011020,1,3,20,46981,2358,1102,6.1,3463,784,,45143,44224,-235.1087,54.59,41.51155
18011021,1,3,21,47029,2278,943,6.1,3100,1152,,45180,44057,-296.5638,53.13,39.71
18011022,1,3,22,46446,2184,853,6.1,3100,1519,,45317,44547,-445.8689,52.54,41.55
18011023,1,3,23,46259,2169,810,6.1,2740,1783,,45205,44468,-732.9325,48.2,41.56
18011024,1,3,24,45909,2168,720,6.1,2740,2046,,45102,44132,-671.1523,48.63,41.56
18011025,1,3,25,45159,2109,628,6.1,2403,2125,,45106,43887,-574.9012,48.61,41.76641
18011026,1,3,26,45107,2118,526,6.1,2403,2204,,43892,43645,-619.1482,48.77,41.96695
18011027,1,3,27,45031,2043,497,6.1,2153,2088,,43806,43464,-436.8601,49.7,42.35369
18011028,1,3,28,45283,2133,467,6.1,2153,1971,,43641,43442,-245.425,49.3,41.75643
18011029,1,3,29,45761,2239,472,6.1,1956,1679,,43462,42919,-92.3157,48.9,41.56
18011030,1,3,30,46307,2178,464,6.1,1956,1387,,43621,43072,-395.3091,48.77,41.6
18011031,1,3,31,46551,2220,429,6.1,1790,979,,43678,42739,-731.8341,61.3,41.6
18011032,1,3,32,48142,2203,429,6.1,1790,571,,44906,43211,-648.6687,63.69,41.89462
18011033,1,3,33,49640,2225,432,6.1,1781,319,,46203,43612,-676.2613,61.2,39.73495
18011034,1,3,34,50193,2203,455,6.1,1781,67,,47923,44347,-550.8928,67.99,41.63382
18011035,1,3,35,50787,2076,473,6.1,1802,34,,49249,45424,-1099.8046,71.25,40.05
18011036,1,3,36,50669,2079,476,6.1,1802,0,,49189,46740,-672.7698,69.99,40.05
18011037,1,3,37,50181,2027,468,6.1,1820,0,,49374,48524,-656.3372,68.28,40.05
18011038,1,3,38,49603,2022,441,6.1,1820,0,,49106,48466,-810.3468,68.74,41.74705
18011039,1,3,39,49288,2035,414,6.1,1854,0,,48592,48080,-694.5514,55.7,41.96502
18011040,1,3,40,47351,2174,414,6.1,1854,0,,47024,48114,-497.5311,53.09,39.67726
18011041,1,3,41,45494,2241,462,6.1,1861,0,,45462,47990,-372.6593,54.27,43.11
18011042,1,3,42,44621,2241,510,6.1,1861,0,,43760,47563,-473.627,53.56,39.79618
18011043,1,3,43,42033,2371,572,6.1,1902,0,,41842,45953,-54.1403,49.25,40.58281
18011044,1,3,44,39377,2669,571,6.1,1902,0,,39257,44638,-271.262,48.77,40.45985
18011045,1,3,45,37310,2914,609,6.1,1972,0,,36906,42876,-266.2173,46.8,36.94692
18011046,1,3,46,36920,3087,689,6.1,1972,0,,34863,40364,-170.7288,45.47,16.74676
18011047,1,3,47,34500,3087,571,6.1,2019,0,,33421,37629,-349.981,39.22,37.34275
18011048,1,3,48,32836,3195,698,6.1,2019,0,,32730,35220,-730.7322,41.01,37.33
18011101,1,4,1,33075,3489,647,6.1,1560,0,,32092,33123,-654.6695,41.3,37.33
18011102,1,4,2,33474,3667,655,6.1,1560,0,,32483,32369,-138.1064,41.8,34.00231
18011103,1,4,3,33326,3725,639,6.1,1602,0,,32169,31821,-126.5,43.8,33.598
18011104,1,4,4,33008,3725,696,6.1,1602,0,,31532,32023,-186.9083,39.92,33.598
18011105,1,4,5,32607,3725,760,6.1,1658,0,,31142,32401,-431.8415,39.63,33.598
18011106,1,4,6,32813,3725,873,6.1,1658,0,,31257,31580,-648.6507,40.81,37.69445
18011107,1,4,7,31686,3725,884,6.1,1686,0,,30971,31001,-541.3593,40.68,37.33
18011108,1,4,8,31232,3725,905,6.1,1686,0,,30588,30583,-264.8279,40.4,37.33
18011109,1,4,9,31105,3725,843,6.1,1683,0,,30347,30626,-339.383,39.43,37.33
18011110,1,4,10,30858,3725,720,6.1,1683,0,,30357,30176,-410.677,39.47,37.33
18011111,1,4,11,31771,3725,885,6.1,1715,0,,30674,29729,-336.3502,40.58,37.33
18011112,1,4,12,33813,3699,929,6.1,1715,0,,31418,29645,-195.2954,39.93,37.33
18011113,1,4,13,36409,3351,688,6.1,1741,0,,33888,29969,-316.3727,44.13,35.45565
18011114,1,4,14,40738,3163,774,6.1,1741,0,,37266,30600,-270.2903,46.99,34.30308
18011115,1,4,15,43344,2921,629,6.1,1631,1,,41161,31795,-384.2299,44.88,32.78611
18011116,1,4,16,45909,2625,584,6.1,1631,1,,43469,34705,-274.3975,47.98,40.35752
18011117,1,4,17,46369,2334,579,6.1,1489,67,,44313,38307,-230.2152,45.27,40.43512
18011118,1,4,18,46039,2360,541,6.1,1489,133,,44325,42164,-366.2528,42.54,41.43334
18011119,1,4,19,46152,2525,533,6.1,1372,327,,45206,43923,-420.3385,48.4,42.75
18011120,1,4,20,46170,2329,555,6.1,1372,521,,45449,44363,-277.8483,50.27,64.48843
18011121,1,4,21,46360,2338,501,6.1,1280,760,,45463,44703,-35.4035,53.58,74.07193
18011122,1,4,22,46343,2292,389,6.1,1280,999,,45709,45503,101.0584,54.58,64.45
18011123,1,4,23,46684,2161,378,6.1,1207,1177,,45767,45484,278.0834,55.87,43
18011124,1,4,24,46456,2081,351,6.1,1207,1354,,45072,45009,239.8251,56.23,42.87142
18011125,1,4,25,46017,2080,354,6.1,1178,1424,,45171,45040,98.6868,56.57,73.87
18011126,1,4,26,45952,2061,367,6.1,1178,1494,,45056,45011,74.4416,57.8,43
18011127,1,4,27,46117,2140,335,6.1,1163,1420,,45102,45024,165.1584,56.55,47.18773
18011128,1,4,28,46204,2140,372,6.1,1163,1346,,45138,44858,16.0692,56.15,89.76136
18011129,1,4,29,46231,2119,316,6.1,1135,1145,,45236,44755,40.8582,57.69,150
18011130,1,4,30,46487,2145,359,6.1,1135,944,,45056,44781,40.9416,57.75,42.01
18011131,1,4,31,46584,2260,355,6.1,1094,676,,44966,44764,29.3575,72.74,108
18011132,1,4,32,47187,2260,314,6.1,1094,407,,45719,44945,-0.325,79.2,123.73071
18011133,1,4,33,48113,2274,319,6.1,1099,234,,46751,44990,8.3248,82.98,153.36934
18011134,1,4,34,49400,2142,343,6.1,1099,60,,48331,45212,153.6027,92.49,152.39
18011135,1,4,35,49668,2051,376,6.1,1124,30,,48950,46196,463.5418,93.05,47.02
18011136,1,4,36,49679,2040,351,6.1,1124,0,,48857,47500,291.7417,88.68,43.11368
18011137,1,4,37,49531,2021,341,6.1,1155,0,,48762,48442,-95.2657,86.52,42.11247
18011138,1,4,38,48721,2054,346,6.1,1155,0,,48557,48563,-264.475,79.26,45.52472
18011139,1,4,39,47801,2122,353,6.1,1217,0,,47902,48242,-316.6536,71.16,100.37632
18011140,1,4,40,46306,2224,394,6.1,1217,0,,46964,47855,-57.9992,65.44,140
18011141,1,4,41,45048,2334,438,6.1,1292,0,,45692,47597,166.2144,74.54,71.15907
18011142,1,4,42,44208,2351,456,6.1,1292,0,,43750,47597,364.8073,61.73,42.152
18011143,1,4,43,42495,2487,558,6.1,1406,0,,41675,46167,255.9501,55.77,40.46401
18011144,1,4,44,38908,2589,561,6.1,1406,0,,39435,44803,-47.2436,54.85,42.00899
18011145,1,4,45,37563,2708,614,6.1,1489,0,,36964,43147,-255.2317,54.38,55.93
18011146,1,4,46,35909,2876,699,6.1,1489,0,,34734,40655,-111.6684,52.64,39.76
18011147,1,4,47,33044,3108,753,6.1,1671,0,,32376,38116,28.0444,47.5,39.512
18011148,1,4,48,32310,3302,783,6.1,1671,0,,31115,35700,-476.3499,42.19,39.45
18011201,1,5,1,32313,3560,820,6.1,1654,0,,30992,33588,-363.0979,42.99,39.45
18011202,1,5,2,32595,3719,892,6.1,1654,0,,31480,31570,-339.9437,45.96,39.61897
18011203,1,5,3,32884,3725,979,6.1,1852,0,,31811,30755,-253.5515,47,39.82368
18011204,1,5,4,32639,3724,1009,6.1,1852,0,,31387,31284,-104.2811,44.05,39.54424
18011205,1,5,5,32276,3725,1124,6.1,2104,0,,30963,31719,-74.4112,42.33,39.45
18011206,1,5,6,32535,3725,1270,6.1,2104,0,,30878,31972,-251.6958,42.38,35.2842
18011207,1,5,7,31264,3726,1433,6.1,2370,0,,30617,31452,-290.2483,40.83,36.67442
18011208,1,5,8,31038,3726,1533,6.1,2370,0,,30106,31121,-323.5833,39.84,38.93861
18011209,1,5,9,31631,3726,1614,6.1,2657,0,,29718,30863,-176.0829,39.85,38.38033
18011210,1,5,10,32473,3726,2024,6.1,2657,0,,29611,30430,-258.837,39.59,37.33
18011211,1,5,11,32597,3704,1895,6.1,3037,0,,30072,29978,-298.0834,39.65,37.33
18011212,1,5,12,33799,3615,2067,6.1,3037,0,,30599,29683,-381.6181,41.54,37.3715
18011213,1,5,13,36185,3559,2242,6.1,3515,0,,32734,29869,-266.2396,43.88,55
18011214,1,5,14,39979,3557,2330,6.1,3515,0,,35932,30597,-254.0513,43.96,60
18011215,1,5,15,43071,3559,2558,6.1,4059,1,,40160,31458,42.6841,51.3,40.88936
18011216,1,5,16,44139,3358,2685,6.1,4059,2,,42381,34593,138.3829,56.82,69.606
18011217,1,5,17,44650,3204,2740,6.1,4654,82,,43013,37716,-32.3367,57.5,43.17374
18011218,1,5,18,44850,3154,2873,6.1,4654,161,,43081,41301,29.7001,59.14,41.56405
18011219,1,5,19,45290,3203,2923,6.1,5126,373,,43751,42691,81.4776,58.37,41.56
18011220,1,5,20,45195,3155,2988,6.1,5126,585,,43757,42884,-185.4332,56.97,41.00469
18011221,1,5,21,45259,3204,3115,6.1,5457,826,,43658,42961,-374.6516,55.62,40.47164
18011222,1,5,22,45338,3111,3185,6.1,5457,1066,,43700,43673,-265.4028,53.9,40.8176
18011223,1,5,23,45301,2972,3307,6.1,5708,1220,,43451,43604,-238.4989,49.06,40.86638
18011224,1,5,24,45106,2955,3267,6.1,5708,1374,,43091,43398,-314.6633,48.8,39.81347
18011225,1,5,25,44938,2773,3350,6.1,5898,1403,,42802,43243,-303.587,48.86,41.59582
18011226,1,5,26,44823,2769,3450,6.1,5898,1432,,42513,43140,-380.3925,48.58,41.52371
18011227,1,5,27,44041,3052,3520,6.1,6018,1355,,42223,42992,-170.6141,46.77,41.52572
18011228,1,5,28,43955,3164,3569,6.1,6018,1277,,42133,43348,-247.475,46.16,39.4587
18011229,1,5,29,44199,3194,3740,6.1,6038,1096,,42210,43017,-163.7191,46.3,40.59974
18011230,1,5,30,44393,3179,3647,6.1,6038,914,,42090,42973,-248.8388,45.67,39.95728
18011231,1,5,31,44846,3238,4026,6.1,6303,653,,42000,42616,-383.6382,48.09,39.95047
18011232,1,5,32,45404,3181,3847,6.1,6303,391,,43037,42612,-427.8106,48.15,40.17474
18011233,1,5,33,47102,3089,4019,6.1,6586,223,,44761,42413,-634.0872,48.53,40.00861
18011234,1,5,34,48012,2876,4042,6.1,6586,55,,46810,42656,-231.9327,61.08,40.02776
18011235,1,5,35,48444,2577,4046,6.1,6865,28,,47624,43813,-207.3044,63.54,40.05
